StoryOfFootball_05_006|many people think the romans introduced it there too but one story claims it was first played with the head of a viking prince|many people think the romans introduced it there too but one story claims it was first played with the head of a viking prince
StoryOfFootball_06_001|the game quickly became very popular in england too popular in fact|the game quickly became very popular in england too popular in fact
StoryOfFootball_06_002|when matches were organized between two villages thousands turned up to play|when matches were organized between two villages thousands turned up to play
StoryOfFootball_06_003|the aim of the game was to kick the ball from one village to the other|the aim of the game was to kick the ball from one village to the other
StoryOfFootball_06_004|but matches were really just an excuse for a ferocious fight|but matches were really just an excuse for a ferocious fight
StoryOfFootball_06_005|while huge crowds gathered to cheer on the players more nervous spectators stayed safe indoors|while huge crowds gathered to cheer on the players more nervous spectators stayed safe indoors
StoryOfFootball_07_001|players chased the ball along narrow streets over muddy fields and even through bogs and rivers|players chased the ball along narrow streets over muddy fields and even through bogs and rivers
StoryOfFootball_07_002|games could last a whole day and sometimes into the next day too|games could last a whole day and sometimes into the next day too
StoryOfFootball_07_003|throughout the match players hit each other bit each other and kicked each other|throughout the match players hit each other bit each other and kicked each other
StoryOfFootball_07_004|they even bashed each other with bats|they even bashed each other with bats
StoryOfFootball_07_005|the only thing that wasn't allowed was murder|the only thing that wasn't allowed was murder
StoryOfFootball_08_001|the game caused so much damage that in thirteen fourteen the lord mayor of london banned it from the city's streets|the game caused so much damage that in thirteen fourteen the lord mayor of london banned it from the city's streets
StoryOfFootball_08_002|footballs are forbidden|footballs are forbidden
StoryOfFootball_08_003|but no one listened to him|but no one listened to him
StoryOfFootball_08_004|by then football had too many fans|by then football had too many fans
StoryOfFootball_08_005|chapter three|chapter three
StoryOfFootball_08_006|we need some rules|we need some rules
StoryOfFootball_08_007|in the nineteenth century smaller teams of boys began to play football in schools throughout britain|in the nineteenth century smaller teams of boys began to play football in schools throughout britain
StoryOfFootball_08_008|teachers hoped the game would teach them strength courage and how to work as a team|teachers hoped the game would teach them strength courage and how to work as a team
StoryOfFootball_09_001|football now moved from the streets to special school playing fields known as pitches|football now moved from the streets to special school playing fields known as pitches
StoryOfFootball_09_002|each pitch had goalmouths at either end for the teams to score|each pitch had goalmouths at either end for the teams to score
StoryOfFootball_09_003|there were still no set rules though|there were still no set rules though
StoryOfFootball_09_004|each school simply made up their own|each school simply made up their own
StoryOfFootball_09_005|some allowed players to trip each other up|some allowed players to trip each other up
StoryOfFootball_09_006|some allowed them to kick each other in the shins|some allowed them to kick each other in the shins
StoryOfFootball_09_007|and others even let them pick the ball up and run with it|and others even let them pick the ball up and run with it
StoryOfFootball_10_001|no kicking no punching no stamping no tripping|no kicking no punching no stamping no tripping
StoryOfFootball_10_002|biting|biting
StoryOfFootball_10_003|as long as they all used different rules no two schools could play each other|as long as they all used different rules no two schools could play each other
StoryOfFootball_10_004|so in eighteen sixty three students from several schools and universities in england met to decide exactly how the game should be played|so in eighteen sixty three students from several schools and universities in england met to decide exactly how the game should be played
StoryOfFootball_10_005|most importantly they decided that players were not allowed either to handle the ball or trip each other up|most importantly they decided that players were not allowed either to handle the ball or trip each other up
StoryOfFootball_10_006|but this is the best part|but this is the best part
StoryOfFootball_10_007|not for me|not for me
StoryOfFootball_10_008|the group named themselves the football association fa and their new sport became known as soccer|the group named themselves the football association fa and their new sport became known as soccer
StoryOfFootball_10_009|soon it was being played on parks and pitches across england|soon it was being played on parks and pitches across england
StoryOfFootball_11_001|at last soccer had rules but it was a very strange game to watch|at last soccer had rules but it was a very strange game to watch
StoryOfFootball_11_002|players wore thick socks heavy cotton shirts and even hats|players wore thick socks heavy cotton shirts and even hats
StoryOfFootball_11_003|for extra grip they screwed sharp studs into the bottom of their boots and quickly started wearing thick wooden shinpads outside their socks|for extra grip they screwed sharp studs into the bottom of their boots and quickly started wearing thick wooden shinpads outside their socks
StoryOfFootball_11_004|early soccer pitches were unusual too|early soccer pitches were unusual too
StoryOfFootball_11_005|some had ponds in the middle which were covered over before each game|some had ponds in the middle which were covered over before each game
StoryOfFootball_11_006|a team from newcastle had the oddest pitch of all it sloped from one end to the other|a team from newcastle had the oddest pitch of all it sloped from one end to the other
StoryOfFootball_12_001|as teams now of eleven men played more games they began to organize themselves into set positions|as teams now of eleven men played more games they began to organize themselves into set positions
StoryOfFootball_12_002|goalkeepers guarded the goals where opposition players tried to score|goalkeepers guarded the goals where opposition players tried to score
StoryOfFootball_12_003|defenders defended the goal|defenders defended the goal
StoryOfFootball_12_004|midfielders usually played in the middle of the pitch|midfielders usually played in the middle of the pitch
StoryOfFootball_12_005|wingers stayed out on the sides and strikers scored the goals|wingers stayed out on the sides and strikers scored the goals
StoryOfFootball_13_001|the first matches played were all friendly games|the first matches played were all friendly games
StoryOfFootball_13_002|then in eighteen seventy one the football association created a knock-out tournament named the fa|then in eighteen seventy one the football association created a knock-out tournament named the fa
StoryOfFootball_13_003|cup|cup
StoryOfFootball_13_004|fifteen teams played in the first competition which was won by the wanderers from london|fifteen teams played in the first competition which was won by the wanderers from london
StoryOfFootball_13_005|the wanderers were lucky to reach the final|the wanderers were lucky to reach the final
StoryOfFootball_13_006|their semi-final opponents only dropped out because they couldn't afford the train fare to the match|their semi-final opponents only dropped out because they couldn't afford the train fare to the match
StoryOfFootball_14_001|one of the biggest changes to soccer took place in eighteen eighty|one of the biggest changes to soccer took place in eighteen eighty
StoryOfFootball_14_002|the fa decided to introduce referees to make sure there was no foul play during matches|the fa decided to introduce referees to make sure there was no foul play during matches
StoryOfFootball_14_003|referees had to stand out from the players so they wore fancy dinner suits|referees had to stand out from the players so they wore fancy dinner suits
StoryOfFootball_14_004|at first they simply waved a handkerchief if they spotted a foul|at first they simply waved a handkerchief if they spotted a foul
StoryOfFootball_14_005|it wasn't until nineteen seventy that referees were given special cards to punish misbehaving players|it wasn't until nineteen seventy that referees were given special cards to punish misbehaving players
StoryOfFootball_14_006|a yellow card was a warning and red meant the player was sent off the pitch|a yellow card was a warning and red meant the player was sent off the pitch
StoryOfFootball_15_001|chapter four|chapter four
StoryOfFootball_15_002|going global|going global
StoryOfFootball_15_003|as more and more people began to travel abroad in the nineteenth century they took soccer balls with them across the world|as more and more people began to travel abroad in the nineteenth century they took soccer balls with them across the world
StoryOfFootball_15_004|before long the game was being played everywhere from australia to south america|before long the game was being played everywhere from australia to south america
StoryOfFootball_15_005|in nineteen oh four a new group the international federation of football associations or fifa for short was created to make sure every country played by the same rules|in nineteen oh four a new group the international federation of football associations or fifa for short was created to make sure every country played by the same rules
StoryOfFootball_16_001|as soccer spread around the globe different players added their own special skills and surprises to the game|as soccer spread around the globe different players added their own special skills and surprises to the game
StoryOfFootball_16_002|in nineteen thirty a new competition was created between different nations the world cup|in nineteen thirty a new competition was created between different nations the world cup
StoryOfFootball_16_003|thirteen countries entered the first tournament which was held in south america|thirteen countries entered the first tournament which was held in south america
StoryOfFootball_17_001|it didn't get off to a great start|it didn't get off to a great start
StoryOfFootball_17_002|in the opening game between mexico and france the referee blew the final whistle six minutes early|in the opening game between mexico and france the referee blew the final whistle six minutes early
StoryOfFootball_17_003|by the time he realized his mistake the players were already in the baths|by the time he realized his mistake the players were already in the baths
